Police_Station,Year,Type,Date,Month,Day,Time,Hour
Jayanagar,2015,2 wheeler theft,01/02/2015,02,01,16:45:00,16
Jayanagar,2015,2 wheeler theft,01/03/2015,03,01,20:00:00,20
Jayanagar,2015,2 wheeler theft,01/04/2015,04,01,17:30:00,17
Jayanagar,2015,2 wheeler theft,01/05/2015,05,01,19:45:00,19
Jayanagar,2015,2 wheeler theft,01/06/2015,06,01,19:45:00,19
Jayanagar,2015,2 wheeler theft,01/07/2015,07,01,19:15:00,19
Jayanagar,2015,2 wheeler theft,01/08/2015,08,01,19:30:00,19
Jayanagar,2015,2 wheeler theft,01/09/2015,09,01,12:30:00,12
Jayanagar,2015,2 wheeler theft,01/10/2015,10,01,16:30:00,16
Jayanagar,2015,2 wheeler theft,01/11/2015,11,01,15:00:00,15
Jayanagar,2015,2 wheeler theft,01/12/2015,12,01,18:15:00,18
Jayanagar,2015,2 wheeler theft,13/01/2015,01,13,16:00:00,16
Jayanagar,2015,2 wheeler theft,14/01/2015,01,14,18:50:00,18
Jayanagar,2015,2 wheeler theft,15/01/2015,01,15,19:00:00,19
Jayanagar,2015,2 wheeler theft,16/01/2015,01,16,14:00:00,14
Jayanagar,2015,2 wheeler theft,17/01/2015,01,17,17:30:00,17
Jayanagar,2015,2 wheeler theft,18/01/2015,01,18,18:00:00,18
Jayanagar,2015,2 wheeler theft,19/01/2015,01,19,10:35:00,10
Jayanagar,2015,2 wheeler theft,20/01/2015,01,20,10:35:00,10
Jayanagar,2015,2 wheeler theft,21/01/2015,01,21,12:45:00,12
Jayanagar,2015,2 wheeler theft,22/01/2015,01,22,10:30:00,10
Jayanagar,2015,2 wheeler theft,23/01/2015,01,23,14:10:00,14
Jayanagar,2015,2 wheeler theft,24/01/2015,01,24,13:30:00,13
Jayanagar,2015,2 wheeler theft,25/01/2015,01,25,12:00:00,12
Jayanagar,2015,2 wheeler theft,26/01/2015,01,26,17:00:00,17
Jayanagar,2015,2 wheeler theft,27/01/2015,01,27,17:45:00,17
Jayanagar,2015,2 wheeler theft,28/01/2015,01,28,19:00:00,19
Jayanagar,2015,2 wheeler theft,29/01/2015,01,29,19:00:00,19
Jayanagar,2015,2 wheeler theft,30/01/2015,01,30,12:40:00,12
Jayanagar,2015,2 wheeler theft,31/01/2015,01,31,12:00:00,12
Jayanagar,2015,2 wheeler theft,02/01/2015,01,02,14:00:00,14
Jayanagar,2015,2 wheeler theft,02/02/2015,02,02,19:30:00,19
Jayanagar,2015,2 wheeler theft,02/03/2015,03,02,22:00:00,22
Jayanagar,2015,2 wheeler theft,02/04/2015,04,02,18:30:00,18
Jayanagar,2015,2 wheeler theft,02/05/2015,05,02,16:00:00,16
Jayanagar,2015,2 wheeler theft,02/06/2015,06,02,18:00:00,18
Jayanagar,2015,2 wheeler theft,02/07/2015,07,02,14:00:00,14
Jayanagar,2015,2 wheeler theft,02/08/2015,08,02,19:40:00,19
Jayanagar,2015,2 wheeler theft,02/09/2015,09,02,11:00:00,11
Jayanagar,2015,2 wheeler theft,02/10/2015,10,02,15:00:00,15
Jayanagar,2015,2 wheeler theft,02/11/2015,11,02,11:00:00,11
Jayanagar,2015,2 wheeler theft,02/12/2015,12,02,16:00:00,16
Jayanagar,2015,2 wheeler theft,13/02/2015,02,13,13:30:00,13
Jayanagar,2015,2 wheeler theft,14/02/2015,02,14,18:15:00,18
Jayanagar,2015,2 wheeler theft,15/02/2015,02,15,14:00:00,14
Jayanagar,2015,2 wheeler theft,16/02/2015,02,16,10:00:00,10
Jayanagar,2015,2 wheeler theft,17/02/2015,02,17,11:00:00,11
Jayanagar,2015,2 wheeler theft,18/02/2015,02,18,16:30:00,16
Jayanagar,2015,2 wheeler theft,19/02/2015,02,19,17:30:00,17
Jayanagar,2015,2 wheeler theft,20/02/2015,02,20,12:00:00,12
Jayanagar,2015,2 wheeler theft,21/02/2015,02,21,13:00:00,13
Jayanagar,2015,2 wheeler theft,22/02/2015,02,22,17:45:00,17
Jayanagar,2015,2 wheeler theft,23/02/2015,02,23,13:50:00,13
Jayanagar,2015,2 wheeler theft,24/02/2015,02,24,13:30:00,13
Jayanagar,2015,2 wheeler theft,25/02/2015,02,25,10:30:00,10
Jayanagar,2015,2 wheeler theft,26/02/2015,02,26,12:30:00,12
Jayanagar,2015,2 wheeler theft,27/02/2015,02,27,10:10:00,10
Jayanagar,2015,2 wheeler theft,28/02/2015,02,28,10:30:00,10
Jayanagar,2015,2 wheeler theft,03/01/2015,01,03,17:30:00,17
Jayanagar,2016,2 wheeler theft,01/03/2016,03,01,18:30:00,18
Jayanagar,2016,2 wheeler theft,04/04/2016,04,04,00:00:00,00
Jayanagar,2016,2 wheeler theft,18/01/2016,01,18,21:40:00,21
Jayanagar,2016,2 wheeler theft,17/01/2016,01,17,10:00:00,10
Jayanagar,2016,2 wheeler theft,21/01/2016,01,21,11:45:00,11
Jayanagar,2016,2 wheeler theft,20/01/2016,01,20,21:30:00,21
Jayanagar,2016,2 wheeler theft,22/01/2016,01,22,13:30:00,13
Jayanagar,2016,2 wheeler theft,24/01/2016,01,24,20:15:00,20
Jayanagar,2016,2 wheeler theft,29/01/2016,01,29,13:00:00,13
Jayanagar,2016,2 wheeler theft,02/05/2016,05,02,13:00:00,13
Jayanagar,2016,2 wheeler theft,02/08/2016,08,02,12:15:00,12
Jayanagar,2016,2 wheeler theft,02/08/2016,08,02,14:10:00,14
Jayanagar,2016,2 wheeler theft,02/10/2016,10,02,19:00:00,19
Jayanagar,2016,2 wheeler theft,14/02/2016,02,14,11:30:00,11
Jayanagar,2016,2 wheeler theft,14/02/2016,02,14,13:30:00,13
Jayanagar,2016,2 wheeler theft,16/02/2016,02,16,13:00:00,13
Jayanagar,2016,2 wheeler theft,18/02/2016,02,18,12:00:00,12
Jayanagar,2016,2 wheeler theft,19/02/2016,02,19,16:00:00,16
Jayanagar,2016,2 wheeler theft,21/02/2016,02,21,11:15:00,11
Jayanagar,2016,2 wheeler theft,26/02/2016,02,26,12:00:00,12
Jayanagar,2016,2 wheeler theft,03/02/2016,02,03,17:40:00,17
Jayanagar,2016,2 wheeler theft,03/05/2016,05,03,14:10:00,14
Jayanagar,2016,2 wheeler theft,03/10/2016,10,03,14:30:00,14
Jayanagar,2016,2 wheeler theft,13/03/2016,03,13,12:30:00,12
Jayanagar,2016,2 wheeler theft,14/03/2016,03,14,17:30:00,17
Jayanagar,2016,2 wheeler theft,17/03/2016,03,17,10:30:00,10
Jayanagar,2016,2 wheeler theft,17/03/2016,03,17,15:10:00,15
Jayanagar,2016,2 wheeler theft,18/03/2016,03,18,11:30:00,11
Jayanagar,2016,2 wheeler theft,24/03/2016,03,24,13:30:00,13
Jayanagar,2016,2 wheeler theft,26/03/2016,03,26,14:00:00,14
Jayanagar,2016,2 wheeler theft,04/09/2016,09,04,17:45:00,17
Jayanagar,2016,2 wheeler theft,05/04/2015,04,05,16:30:00,16
Jayanagar,2016,2 wheeler theft,14/04/2016,04,14,12:30:00,12
Jayanagar,2016,2 wheeler theft,13/04/2016,04,13,13:30:00,13
Jayanagar,2016,2 wheeler theft,29/04/2016,04,29,13:30:00,13
Jayanagar,2016,2 wheeler theft,13/05/2016,05,13,21:30:00,21
Jayanagar,2016,2 wheeler theft,24/05/2016,05,24,16:00:00,16
Jayanagar,2016,2 wheeler theft,27/05/2016,05,27,16:00:00,16
Jayanagar,2016,2 wheeler theft,21/05/2016,05,21,13:00:00,13
Jayanagar,2016,2 wheeler theft,26/05/2016,05,26,14:30:00,14
Jayanagar,2016,2 wheeler theft,06/03/2016,03,06,15:00:00,15
Jayanagar,2016,2 wheeler theft,06/05/2016,05,06,11:15:00,11
Jayanagar,2016,2 wheeler theft,06/06/2016,06,06,15:00:00,15
Jayanagar,2016,2 wheeler theft,06/06/2016,06,06,13:15:00,13
Jayanagar,2016,2 wheeler theft,24/06/2016,06,24,18:55:00,18
Jayanagar,2016,2 wheeler theft,27/06/2016,06,27,12:45:00,12
Jayanagar,2016,2 wheeler theft,07/04/2016,04,07,13:20:00,13
Jayanagar,2016,2 wheeler theft,07/10/2016,10,07,11:30:00,11
Jayanagar,2016,2 wheeler theft,07/12/2016,12,07,11:00:00,11
Jayanagar,2016,2 wheeler theft,17/07/2016,07,17,11:30:00,11
Jayanagar,2016,2 wheeler theft,03/10/2016,10,03,14:30:00,14
Jayanagar,2016,2 wheeler theft,18/07/2016,07,18,14:45:00,14
Jayanagar,2016,2 wheeler theft,23/07/2016,07,23,21:30:00,21
Jayanagar,2016,2 wheeler theft,24/07/2016,07,24,16:00:00,16
Jayanagar,2016,2 wheeler theft,24/07/2016,07,24,17:30:00,17
Jayanagar,2016,2 wheeler theft,08/12/2016,12,08,10:30:00,10
Jayanagar,2016,2 wheeler theft,08/09/2016,09,08,13:30:00,13
Jayanagar,2016,2 wheeler theft,15/08/2016,08,15,18:15:00,18
Jayanagar,2016,2 wheeler theft,08/09/2016,09,08,16:00:00,16
Jayanagar,2016,2 wheeler theft,17/08/2016,08,17,18:30:00,18
Jayanagar,2016,2 wheeler theft,22/08/2016,08,22,12:15:00,12
Jayanagar,2016,2 wheeler theft,22/08/2016,08,22,17:30:00,17
Jayanagar,2016,2 wheeler theft,30/08/2016,08,30,11:45:00,11
Jayanagar,2016,2 wheeler theft,09/03/2016,03,09,09:20:00,09
Jayanagar,2016,2 wheeler theft,26/08/2016,08,26,11:30:00,11
Jayanagar,2016,2 wheeler theft,09/06/2016,06,09,13:00:00,13
Jayanagar,2016,2 wheeler theft,09/06/2016,06,09,15:30:00,15
Jayanagar,2016,2 wheeler theft,09/05/2016,05,09,11:30:00,11
Jayanagar,2016,2 wheeler theft,09/12/2016,12,09,18:00:00,18
Jayanagar,2016,2 wheeler theft,14/09/2016,09,14,07:35:00,07
Jayanagar,2016,2 wheeler theft,09/01/2016,01,09,10:00:00,10
Jayanagar,2016,2 wheeler theft,23/09/2016,09,23,18:00:00,18
Jayanagar,2016,2 wheeler theft,29/09/2016,09,29,17:15:00,17
Jayanagar,2016,2 wheeler theft,10/05/2016,05,10,13:30:00,13
Jayanagar,2016,2 wheeler theft,22/10/2016,10,22,18:00:00,18
Jayanagar,2016,2 wheeler theft,30/10/2016,10,30,11:00:00,11
Jayanagar,2016,2 wheeler theft,29/10/2016,10,29,15:30:00,15
Jayanagar,2016,2 wheeler theft,29/10/2016,10,29,14:00:00,14
Jayanagar,2016,2 wheeler theft,14/11/2016,11,14,19:40:00,19
Jayanagar,2016,2 wheeler theft,14/11/2016,11,14,13:20:00,13
Jayanagar,2016,2 wheeler theft,18/11/2016,11,18,14:00:00,14
Jayanagar,2016,2 wheeler theft,18/11/2016,11,18,14:30:00,14
Jayanagar,2016,2 wheeler theft,19/11/2016,11,19,17:00:00,17
Jayanagar,2016,2 wheeler theft,23/11/2016,11,23,11:00:00,11
Jayanagar,2016,2 wheeler theft,18/10/2016,10,18,11:30:00,11
Jayanagar,2016,2 wheeler theft,14/11/2016,11,14,18:30:00,18
Jayanagar,2016,2 wheeler theft,21/11/2016,11,21,15:00:00,15
Jayanagar,2016,2 wheeler theft,14/11/2016,11,14,17:30:00,17
Jayanagar,2016,2 wheeler theft,12/02/2016,02,12,17:30:00,17
Jayanagar,2016,2 wheeler theft,12/08/2016,08,12,16:00:00,16
Jayanagar,2016,2 wheeler theft,12/07/2016,07,12,11:45:00,11
Jayanagar,2016,2 wheeler theft,12/07/2016,07,12,13:00:00,13
Jayanagar,2016,2 wheeler theft,12/08/2016,08,12,11:30:00,11
Jayanagar,2016,2 wheeler theft,12/08/2016,08,12,13:00:00,13
Jayanagar,2016,2 wheeler theft,20/12/2016,12,20,14:00:00,14
Jayanagar,2016,2 wheeler theft,20/12/2016,12,20,19:30:00,19
Jayanagar,2016,2 wheeler theft,22/12/2016,12,22,14:30:00,14
Jayanagar,2017,2 wheeler theft,01/01/2017,01,01,10:45:00,10
Jayanagar,2017,2 wheeler theft,26/12/2016,12,26,16:30:00,16
Jayanagar,2017,2 wheeler theft,01/07/2017,07,01,13:00:00,13
Jayanagar,2017,2 wheeler theft,01/11/2017,11,01,17:00:00,17
Jayanagar,2017,2 wheeler theft,17/01/2017,01,17,15:00:00,15
Jayanagar,2017,2 wheeler theft,15/01/2017,01,15,18:45:00,18
Jayanagar,2017,2 wheeler theft,25/01/2017,01,25,12:45:00,12
Jayanagar,2017,2 wheeler theft,31/01/2017,01,31,11:00:00,11
Jayanagar,2017,2 wheeler theft,02/02/2017,02,02,13:00:00,13
Jayanagar,2017,2 wheeler theft,02/05/2017,05,02,13:15:00,13
Jayanagar,2017,2 wheeler theft,16/02/2017,02,16,17:00:00,17
Jayanagar,2017,2 wheeler theft,28/02/2017,02,28,13:00:00,13
Jayanagar,2017,2 wheeler theft,15/03/2017,03,15,23:15:00,23
Jayanagar,2017,2 wheeler theft,21/03/2017,03,21,12:20:00,12
Jayanagar,2017,2 wheeler theft,24/03/2017,03,24,18:30:00,18
Jayanagar,2017,2 wheeler theft,25/03/2017,03,25,15:40:00,15
Jayanagar,2017,2 wheeler theft,04/03/2017,03,04,13:30:00,13
Jayanagar,2017,2 wheeler theft,04/06/2017,06,04,16:00:00,16
Jayanagar,2017,2 wheeler theft,04/08/2017,08,04,16:00:00,16
Jayanagar,2017,2 wheeler theft,04/10/2017,10,04,13:30:00,13
Jayanagar,2017,2 wheeler theft,04/05/2017,05,04,16:00:00,16
Jayanagar,2017,2 wheeler theft,19/04/2017,04,19,13:00:00,13
Jayanagar,2017,2 wheeler theft,26/04/2017,04,26,19:20:00,19
Jayanagar,2017,2 wheeler theft,23/04/2017,04,23,15:00:00,15
Jayanagar,2017,2 wheeler theft,30/04/2017,04,30,16:30:00,16
Jayanagar,2017,2 wheeler theft,05/04/2017,04,05,14:00:00,14
Jayanagar,2017,2 wheeler theft,16/05/2017,05,16,15:15:00,15
Jayanagar,2017,2 wheeler theft,05/07/2017,07,05,18:15:00,18
Jayanagar,2017,2 wheeler theft,05/11/2017,11,05,10:30:00,10
Jayanagar,2017,2 wheeler theft,15/05/2017,05,15,13:00:00,13
Jayanagar,2017,2 wheeler theft,16/05/2017,05,16,15:00:00,15
Jayanagar,2017,2 wheeler theft,27/05/2017,05,27,12:30:00,12
Jayanagar,2017,2 wheeler theft,30/05/2017,05,30,18:15:00,18
Jayanagar,2017,2 wheeler theft,06/05/2017,05,06,16:20:00,16
Jayanagar,2017,2 wheeler theft,06/11/2017,11,06,10:30:00,10
Jayanagar,2017,2 wheeler theft,15/06/2017,06,15,15:00:00,15
Jayanagar,2017,2 wheeler theft,13/06/2017,06,13,08:45:00,08
Jayanagar,2017,2 wheeler theft,19/06/2017,06,19,12:45:00,12
Jayanagar,2017,2 wheeler theft,21/06/2017,06,21,21:15:00,21
Jayanagar,2017,2 wheeler theft,27/06/2017,06,27,13:15:00,13
Jayanagar,2017,2 wheeler theft,07/03/2017,03,07,12:00:00,12
Jayanagar,2017,2 wheeler theft,07/03/2017,03,07,10:30:00,10
Jayanagar,2017,2 wheeler theft,30/06/2017,06,30,15:00:00,15
Jayanagar,2017,2 wheeler theft,27/06/2017,06,27,11:15:00,11
Jayanagar,2017,2 wheeler theft,30/06/2017,06,30,14:15:00,14
Jayanagar,2017,2 wheeler theft,13/07/201,07,13,20:07:00,20
Jayanagar,2017,2 wheeler theft,07/12/2017,12,07,16:30:00,16
Jayanagar,2017,2 wheeler theft,07/04/2017,04,07,21:00:00,21
Jayanagar,2017,2 wheeler theft,07/09/2017,09,07,10:00:00,10
Jayanagar,2017,2 wheeler theft,07/11/2017,11,07,16:30:00,16
Jayanagar,2017,2 wheeler theft,19/07/2017,07,19,14:30:00,14
Jayanagar,2017,2 wheeler theft,22/07/2017,07,22,15:00:00,15
Jayanagar,2017,2 wheeler theft,26/07/2017,07,26,16:00:00,16
Jayanagar,2017,2 wheeler theft,27/07/2017,07,27,17:00:00,17
Jayanagar,2017,2 wheeler theft,17/08/2017,08,17,17:00:00,17
Jayanagar,2017,2 wheeler theft,19/08/2017,08,19,15:15:00,15
Jayanagar,2017,2 wheeler theft,08/02/2017,02,08,15:35:00,15
Jayanagar,2017,2 wheeler theft,17/08/2017,08,17,09:00:00,09
Jayanagar,2017,2 wheeler theft,24/08/2017,08,24,12:40:00,12
Jayanagar,2017,2 wheeler theft,28/08/2017,08,28,14:15:00,14
Jayanagar,2017,2 wheeler theft,25/08/2017,08,25,12:30:00,12
Jayanagar,2017,2 wheeler theft,09/03/2017,03,09,14:15:00,14
Jayanagar,2017,2 wheeler theft,09/05/2017,05,09,13:30:00,13
Jayanagar,2017,2 wheeler theft,09/03/2017,03,09,10:00:00,10
Jayanagar,2017,2 wheeler theft,20/08/2017,08,20,11:50:00,11
Jayanagar,2017,2 wheeler theft,16/09/2017,09,16,10:00:00,10
Jayanagar,2017,2 wheeler theft,24/09/2017,09,24,11:00:00,11
Jayanagar,2017,2 wheeler theft,10/03/2017,03,10,19:30:00,19
Jayanagar,2017,2 wheeler theft,10/11/2017,11,10,13:30:00,13
Jayanagar,2017,2 wheeler theft,17/10/2017,10,17,11:10:00,11
Jayanagar,2017,2 wheeler theft,23/10/2017,10,23,19:30:00,19
Jayanagar,2017,2 wheeler theft,08/07/2017,07,08,20:50:00,20
Jayanagar,2017,2 wheeler theft,27/08/2017,08,27,11:00:00,11
Jayanagar,2017,2 wheeler theft,11/02/2017,02,11,13:30:00,13
Jayanagar,2017,2 wheeler theft,31/10/2017,10,31,13:00:00,13
Jayanagar,2017,2 wheeler theft,11/03/2017,03,11,11:00:00,11
Jayanagar,2017,2 wheeler theft,11/04/2017,04,11,11:00:00,11
Jayanagar,2017,2 wheeler theft,11/12/2017,12,11,09:45:00,09
Jayanagar,2017,2 wheeler theft,14/11/2017,11,14,09:00:00,09
Jayanagar,2017,2 wheeler theft,08/03/2017,03,08,,
Jayanagar,2017,2 wheeler theft,24/11/2017,11,24,19:30:00,19
Jayanagar,2017,2 wheeler theft,25/11/2017,11,25,12:40:00,12
Jayanagar,2017,2 wheeler theft,27/11/2017,11,27,09:30:00,09
Jayanagar,2017,2 wheeler theft,27/11/2017,11,27,10:30:00,10
Jayanagar,2017,2 wheeler theft,28/11/2017,11,28,18:00:00,18
Jayanagar,2017,2 wheeler theft,12/04/2017,04,12,07:00:00,07
Jayanagar,2017,2 wheeler theft,12/06/2017,06,12,10:30:00,10
Jayanagar,2017,2 wheeler theft,18/12/2017,12,18,16:00:00,16
Jayanagar,2017,2 wheeler theft,22/12/2017,12,22,13:00:00,13
Jayanagar,2017,2 wheeler theft,29/12/2017,12,29,,
Jayanagar,2018,2 wheeler theft,15/01/2018,01,15,18:00:00,18
Jayanagar,2018,2 wheeler theft,16/01/2018,01,16,19:00:00,19
Jayanagar,2018,2 wheeler theft,16/01/2018,01,16,18:00:00,18
Jayanagar,2018,2 wheeler theft,20/01/2018,01,20,11:40:00,11
Jayanagar,2018,2 wheeler theft,20/01/2018,01,20,18:00:00,18
Jayanagar,2018,2 wheeler theft,21/01/2018,01,21,11:00:00,11
Jayanagar,2018,2 wheeler theft,23/01/2018,01,23,12:00:00,12
Jayanagar,2018,2 wheeler theft,24/01/2018,01,24,13:00:00,13
Jayanagar,2018,2 wheeler theft,31/01/2018,01,31,16:00:00,16
Jayanagar,2018,2 wheeler theft,02/01/2018,01,02,10:30:00,10
Jayanagar,2018,2 wheeler theft,02/03/2018,03,02,11:00:00,11
Jayanagar,2018,2 wheeler theft,02/09/2018,09,02,11:30:00,11
Jayanagar,2018,2 wheeler theft,15/02/2018,02,15,12:00:00,12
Jayanagar,2018,2 wheeler theft,22/02/2018,02,22,13:00:00,13
Jayanagar,2018,2 wheeler theft,03/04/2018,04,03,11:30:00,11
Jayanagar,2018,2 wheeler theft,03/05/2018,05,03,12:00:00,12
Jayanagar,2018,2 wheeler theft,03/06/2018,06,03,10:40:00,10
Jayanagar,2018,2 wheeler theft,03/06/2018,06,03,18:00:00,18
Jayanagar,2018,2 wheeler theft,03/07/2018,07,03,19:00:00,19
Jayanagar,2018,2 wheeler theft,03/07/2018,07,03,18:00:00,18
Jayanagar,2018,2 wheeler theft,03/08/2018,08,03,20:00:00,20
Jayanagar,2018,2 wheeler theft,03/08/2018,08,03,21:00:00,21
Jayanagar,2018,2 wheeler theft,03/12/2018,12,03,10:30:00,10
Jayanagar,2018,2 wheeler theft,14/03/2018,03,14,11:15:00,11
Jayanagar,2018,2 wheeler theft,15/03/2018,03,15,12:00:00,12
Jayanagar,2018,2 wheeler theft,22/03/2018,03,22,18:00:00,18
Jayanagar,2018,2 wheeler theft,22/03/2018,03,22,19:00:00,19
Jayanagar,2018,2 wheeler theft,30/03/2018,03,30,20:00:00,20
Jayanagar,2018,2 wheeler theft,04/03/2018,03,04,18:00:00,18
Jayanagar,2018,2 wheeler theft,04/04/2018,04,04,19:00:00,19
Jayanagar,2018,2 wheeler theft,04/04/2018,04,04,20:00:00,20
Jayanagar,2018,2 wheeler theft,04/05/2018,05,04,10:50:00,10
Jayanagar,2018,2 wheeler theft,20/04/2018,04,20,00:00:00,00
Jayanagar,2018,2 wheeler theft,25/04/2018,04,25,14:00:00,14
Jayanagar,2018,2 wheeler theft,26/04/2018,04,26,12:00:00,12
Jayanagar,2018,2 wheeler theft,26/04/2018,04,26,18:00:00,18
Jayanagar,2018,2 wheeler theft,05/08/2018,08,05,19:00:00,19
Jayanagar,2018,2 wheeler theft,05/10/2018,10,05,20:00:00,20
Jayanagar,2018,2 wheeler theft,21/05/2018,05,21,19:00:00,19
Jayanagar,2018,2 wheeler theft,21/05/2018,05,21,20:00:00,20
Jayanagar,2018,2 wheeler theft,27/05/2018,05,27,21:00:00,21
Jayanagar,2018,2 wheeler theft,06/02/2018,02,06,11:00:00,11
Jayanagar,2018,2 wheeler theft,06/03/2018,03,06,13:00:00,13
Jayanagar,2018,2 wheeler theft,14/06/2018,06,14,12:00:00,12
Jayanagar,2018,2 wheeler theft,19/06/2018,06,19,11:00:00,11
Jayanagar,2018,2 wheeler theft,24/06/2018,06,24,11:45:00,11
Jayanagar,2018,2 wheeler theft,29/06/2018,06,29,14:00:00,14
Jayanagar,2018,2 wheeler theft,07/03/2018,03,07,15:00:00,15
Jayanagar,2018,2 wheeler theft,07/05/2018,05,07,16:00:00,16
Jayanagar,2018,2 wheeler theft,07/05/2018,05,07,20:00:00,20
Jayanagar,2018,2 wheeler theft,13/07/2018,07,13,11:00:00,11
Jayanagar,2018,2 wheeler theft,20/07/2018,07,20,11:30:00,11
Jayanagar,2018,2 wheeler theft,21/07/2018,07,21,18:00:00,18
Jayanagar,2018,2 wheeler theft,23/07/2018,07,23,19:00:00,19
Jayanagar,2018,2 wheeler theft,25/07/2018,07,25,20:00:00,20
Jayanagar,2018,2 wheeler theft,30/07/2018,07,30,21:00:00,21
Jayanagar,2018,2 wheeler theft,31/07/2018,07,31,21:30:00,21
Jayanagar,2018,2 wheeler theft,08/01/2018,01,08,11:00:00,11
Jayanagar,2018,2 wheeler theft,08/03/2018,03,08,11:30:00,11
Jayanagar,2018,2 wheeler theft,08/05/2018,05,08,12:00:00,12
Jayanagar,2018,2 wheeler theft,08/06/2018,06,08,13:00:00,13
Jayanagar,2018,2 wheeler theft,08/06/2018,06,08,13:30:00,13
Jayanagar,2018,2 wheeler theft,08/08/2018,08,08,12:00:00,12
Jayanagar,2018,2 wheeler theft,17/08/2018,08,17,11:30:00,11
Jayanagar,2018,2 wheeler theft,18/08/2018,08,18,11:45:00,11
Jayanagar,2018,2 wheeler theft,20/08/2018,08,20,00:00:00,00
Jayanagar,2018,2 wheeler theft,21/08/2018,08,21,10:40:00,10
Jayanagar,2018,2 wheeler theft,22/08/2018,08,22,11:40:00,11
Jayanagar,2018,2 wheeler theft,28/08/2018,08,28,00:00:00,00
Jayanagar,2018,2 wheeler theft,30/08/2018,08,30,13:00:00,13
Jayanagar,2018,2 wheeler theft,09/01/2018,01,09,18:00:00,18
Jayanagar,2018,2 wheeler theft,09/04/2018,04,09,19:00:00,19
Jayanagar,2018,2 wheeler theft,09/07/2018,07,09,11:00:00,11
Jayanagar,2018,2 wheeler theft,09/10/2018,10,09,11:30:00,11
Jayanagar,2018,2 wheeler theft,17/09/2018,09,17,00:00:00,00
Jayanagar,2018,2 wheeler theft,18/09/2018,09,18,14:00:00,14
Jayanagar,2018,2 wheeler theft,28/09/2018,09,28,16:00:00,16
Jayanagar,2018,2 wheeler theft,10/02/2018,02,10,18:00:00,18
Jayanagar,2018,2 wheeler theft,10/03/2018,03,10,19:30:00,19
Jayanagar,2018,2 wheeler theft,10/05/2018,05,10,20:30:00,20
Jayanagar,2018,2 wheeler theft,10/07/2018,07,10,19:45:00,19
Jayanagar,2018,2 wheeler theft,10/08/2018,08,10,10:30:00,10
Jayanagar,2018,2 wheeler theft,16/10/2018,10,16,11:45:00,11
Jayanagar,2018,2 wheeler theft,17/10/2018,10,17,20:00:00,20
Jayanagar,2018,2 wheeler theft,20/10/2018,10,20,22:00:00,22
Jayanagar,2018,2 wheeler theft,24/10/2018,10,24,11:00:00,11
Jayanagar,2018,2 wheeler theft,24/10/2018,10,24,00:00:00,00
Jayanagar,2018,2 wheeler theft,25/10/2018,10,25,18:00:00,18
Jayanagar,2018,2 wheeler theft,26/10/2018,10,26,19:00:00,19
Jayanagar,2018,2 wheeler theft,27/10/2018,10,27,20:00:00,20
Jayanagar,2018,2 wheeler theft,11/10/2018,10,11,18:00:00,18
Jayanagar,2018,2 wheeler theft,16/11/2018,11,16,19:00:00,19
Jayanagar,2018,2 wheeler theft,16/11/2018,11,16,22:00:00,22
Jayanagar,2018,2 wheeler theft,22/11/2018,11,22,10:30:00,10
Jayanagar,2018,2 wheeler theft,24/11/2018,11,24,11:00:00,11
Jayanagar,2018,2 wheeler theft,27/11/2018,11,27,12:00:00,12
Jayanagar,2018,2 wheeler theft,27/11/2018,11,27,18:00:00,18
Jayanagar,2018,2 wheeler theft,29/11/2018,11,29,19:00:00,19
Jayanagar,2018,2 wheeler theft,12/05/2018,05,12,18:00:00,18
Jayanagar,2018,2 wheeler theft,12/06/2018,06,12,16:00:00,16
Jayanagar,2018,2 wheeler theft,12/07/2018,07,12,17:00:00,17
Jayanagar,2018,2 wheeler theft,24/12/2018,12,24,18:00:00,18
Jayanagar,2018,2 wheeler theft,31/12/2018,12,31,11:00:00,11
Jayanagar,2018,2 wheeler theft,31/12/2018,12,31,16:00:00,16
Jayanagar,2019,2 wheeler theft,11/01/2019,01,11,,
Jayanagar,2019,2 wheeler theft,14/01/2019,01,14,,
Jayanagar,2019,2 wheeler theft,07/02/2019,02,07,,
Jayanagar,2019,2 wheeler theft,04/02/2019,02,04,,
Jayanagar,2019,2 wheeler theft,26/02/2019,02,26,,
Jayanagar,2019,2 wheeler theft,04/03/2019,03,04,,
Jayanagar,2019,2 wheeler theft,28/02/2019,02,28,,
Jayanagar,2019,2 wheeler theft,08/03/2019,03,08,,
Jayanagar,2019,2 wheeler theft,06/03/2019,03,06,,
Jayanagar,2019,2 wheeler theft,10/03/2019,03,10,,
Jayanagar,2019,2 wheeler theft,11/02/2019,02,11,,
Jayanagar,2019,2 wheeler theft,15/03/2019,03,15,,
Jayanagar,2019,2 wheeler theft,04/09/2019,09,04,23:20:00,23
Jayanagar,2019,2 wheeler theft,22/04/2019,04,22,09:45:00,09
Jayanagar,2019,2 wheeler theft,29/04/2019,04,29,11:00:00,11
Jayanagar,2019,2 wheeler theft,05/12/2019,12,05,11:30:00,11
Jayanagar,2019,2 wheeler theft,19/05/2019,05,19,11:45:00,11
Jayanagar,2019,2 wheeler theft,20/05/2019,05,20,11:30:00,11
Jayanagar,2019,2 wheeler theft,24/05/2019,05,24,12:30:00,12
