Police_Station,Year,Type,Date,Month,Day,Time,Hour
K G Nagar,2018,Kidnap,18/08/2018,08,18,18:30:00,18
K G Nagar,2018,Kidnap,10/08/2018,08,10,15:45:00,15
K G Nagar,2019,Kidnap,25/02/2019,02,25,12:30:00,12
K G Nagar,2019,Kidnap,16/05/2019,05,16,18:30:00,18
K G Nagar,2019,Kidnap,06/10/2019,10,06,12:30:00,12
K G Nagar,2019,Kidnap,11/11/2019,11,11,10:00:00,10
Shankarapura,2015,Kidnap,03/04/2015,04,03,22:15:00,22
Shankarapura,2016,Kidnap,28/07/2016,07,28,08:30:00,08
Shankarapura,2017,Kidnap,03/10/2017,10,03,11:30:00,11
Shankarapura,2018,Kidnap,03/12/2019,12,03,11:45:00,11
V V Puram,2015,Kidnap,27/03/15,03,27,14:15:00,14
V V Puram,2015,Kidnap,29/05/15,05,29,13:30:00,13
V V Puram,2017,Kidnap,03/10/2017,10,03,14:00:00,14
V V Puram,2017,Kidnap,21/03/17,03,21,18:00:00,18
V V Puram,2017,Kidnap,28/10/17,10,28,15:00:00,15
V V Puram,2018,Kidnap,01/08/2018,08,01,11:30:00,11
V V Puram,2018,Kidnap,02/01/2018,01,02,12:10:00,12
V V Puram,2018,Kidnap,03/01/2018,01,03,11:00:00,11
V V Puram,2018,Kidnap,28/07/18,07,28,19:45:00,19
V V Puram,2018,Kidnap,08/08/2018,08,08,11:30:00,11
V V Puram,2018,Kidnap,11/10/2018,10,11,11:00:00,11
V V Puram,2019,Kidnap,16/07/2019,07,16,21:00:00,21
V V Puram,2019,Kidnap,21/09/2019,09,21,02:15:00,02
V V Puram,2019,Kidnap,15/10/2019,10,15,18:30:00,18
H Nagar,2015,Kidnap,02/02/2015,02,02,16:30:00,16
H Nagar,2015,Kidnap,05/09/2015,09,05,23:30:00,23
H Nagar,2015,Kidnap,06/07/2015,07,06,15:00:00,15
H Nagar,2015,Kidnap,09/08/2015,08,09,15:30:00,15
H Nagar,2015,Kidnap,13/10/2015,10,13,23:50:00,23
H Nagar,2016,Kidnap,13/01/2016,01,13,15:00:00,15
H Nagar,2016,Kidnap,20/03/2016,03,20,20:40:00,20
H Nagar,2016,Kidnap,22/04/2016,04,22,20:00:00,20
H Nagar,2016,Kidnap,06/10/2016,10,06,18:30:00,18
H Nagar,2016,Kidnap,06/12/2016,12,06,21:30:00,21
H Nagar,2016,Kidnap,13/07/2016,07,13,14:15:00,14
H Nagar,2016,Kidnap,08/11/2016,11,08,09:00:00,09
H Nagar,2016,Kidnap,09/02/2016,02,09,19:30:00,19
H Nagar,2016,Kidnap,12/12/2016,12,12,17:30:00,17
H Nagar,2016,Kidnap,27/12/2016,12,27,11:00:00,11
H Nagar,2016,Kidnap,27/12/2016,12,27,11:20:00,11
H Nagar,2017,Kidnap,03/03/2017,03,03,12:00:00,12
H Nagar,2017,Kidnap,28/03/2017,03,28,11:30:00,11
H Nagar,2017,Kidnap,22/04/2017,04,22,11:30:00,11
H Nagar,2017,Kidnap,18/05/2017,05,18,11:00:00,11
H Nagar,2017,Kidnap,06/08/2017,08,06,22:15:00,22
H Nagar,2017,Kidnap,30/08/2017,08,30,17:30:00,17
H Nagar,2017,Kidnap,24/09/2017,09,24,16:00:00,16
H Nagar,2017,Kidnap,10/08/2017,08,10,12:45:00,12
H Nagar,2017,Kidnap,10/08/2017,08,10,18:45:00,18
H Nagar,2017,Kidnap,27/10/2017,10,27,21:50:00,21
H Nagar,2017,Kidnap,18/11/2017,11,18,20:30:00,20
H Nagar,2017,Kidnap,14/12/2017,12,14,21:00:00,21
H Nagar,2018,Kidnap,02/02/2018,02,02,19:30:00,19
H Nagar,2018,Kidnap,14/04/2018,04,14,11:15:00,11
H Nagar,2018,Kidnap,20/06/2018,06,20,19:30:00,19
H Nagar,2018,Kidnap,21/09/2018,09,21,18:00:00,18
H Nagar,2018,Kidnap,27/09/2018,09,27,16:30:00,16
H Nagar,2019,Kidnap,21/02/2019,02,21,21:00:00,21
H Nagar,2019,Kidnap,07/09/2019,09,07,12:00:00,12
H Nagar,2019,Kidnap,27/08/2019,08,27,14:15:00,14
H Nagar,2019,Kidnap,17/09/2019,09,17,12:30:00,12
H Nagar,2019,Kidnap,15/10/2019,10,15,18:20:00,18
H Nagar,2019,Kidnap,15/11/2019,11,15,20:30:00,20
H Nagar,2019,Kidnap,16/12/2019,12,16,21:00:00,21
C K Acchuktu,2015,Kidnap,30/11/2015,11,30,07:30:00,07
C K Acchuktu,2015,Kidnap,12/06/2015,06,12,01:30:00,01
C K Acchuktu,2016,Kidnap,02/11/2016,11,02,03:00:00,03
C K Acchuktu,2016,Kidnap,27/02/2016,02,27,02:30:00,02
C K Acchuktu,2016,Kidnap,05/02/2016,02,05,05:00:00,05
C K Acchuktu,2016,Kidnap,05/04/2016,04,05,09:40:00,09
C K Acchuktu,2016,Kidnap,05/10/2016,10,05,01:30:00,01
C K Acchuktu,2016,Kidnap,06/06/2016,06,06,02:00:00,02
C K Acchuktu,2016,Kidnap,07/04/2016,04,07,11:00:00,11
C K Acchuktu,2017,Kidnap,02/03/2017,03,02,09:15:00,09
C K Acchuktu,2017,Kidnap,22/02/2017,02,22,07:00:00,07
C K Acchuktu,2017,Kidnap,29/05/2017,05,29,09:45:00,09
C K Acchuktu,2017,Kidnap,25/06/2017,06,25,12:30:00,12
C K Acchuktu,2017,Kidnap,23/10/2017,10,23,01:45:00,01
C K Acchuktu,2017,Kidnap,11/11/2017,11,11,01:00:00,01
C K Acchuktu,2017,Kidnap,14/11/2017,11,14,05:00:00,05
C K Acchuktu,2018,Kidnap,28/02/2018,02,28,03:00:00,03
C K Acchuktu,2018,Kidnap,26/03/2018,03,26,10:15:00,10
C K Acchuktu,2018,Kidnap,05/05/2018,05,05,01:45:00,01
C K Acchuktu,2018,Kidnap,05/10/2018,10,05,11:00:00,11
C K Acchuktu,2018,Kidnap,05/10/2018,10,05,12:00:00,12
C K Acchuktu,2018,Kidnap,06/12/2018,12,06,04:00:00,04
C K Acchuktu,2018,Kidnap,30/06/2018,06,30,10:30:00,10
C K Acchuktu,2018,Kidnap,21/07/2018,07,21,05:00:00,05
C K Acchuktu,2018,Kidnap,08/06/2018,06,08,07:30:00,07
C K Acchuktu,2018,Kidnap,08/02/2018,02,08,10:20:00,10
C K Acchuktu,2018,Kidnap,20/09/2018,09,20,05:00:00,05
C K Acchuktu,2018,Kidnap,18/10/2018,10,18,10:45:00,10
C K Acchuktu,2018,Kidnap,20/10/2018,10,20,06:10:00,06
C K Acchuktu,2018,Kidnap,11/12/2018,12,11,04:15:00,04
C K Acchuktu,2018,Kidnap,17/11/2018,11,17,01:00:00,01
C K Acchuktu,2018,Kidnap,28/11/2018,11,28,12:15:00,12
C K Acchuktu,2018,Kidnap,12/10/2018,10,12,06:00:00,06
C K Acchuktu,2018,Kidnap,17/12/2018,12,17,03:30:00,03
C K Acchuktu,2019,Kidnap,01/03/2019,03,01,09:30:00,09
C K Acchuktu,2019,Kidnap,02/07/2019,07,02,02:00:00,02
C K Acchuktu,2019,Kidnap,02/09/2019,09,02,10:00:00,10
C K Acchuktu,2019,Kidnap,16/02/2019,02,16,03:00:00,03
C K Acchuktu,2019,Kidnap,26/02/2019,02,26,,
C K Acchuktu,2019,Kidnap,18/03/2019,03,18,10:35:00,10
C K Acchuktu,2019,Kidnap,22/06/2019,06,22,,
C K Acchuktu,2019,Kidnap,24/06/2019,06,24,,
C K Acchuktu,2019,Kidnap,30/07/2019,07,30,,
C K Acchuktu,2019,Kidnap,01/10/2019,10,01,,
